ehux_ID,geph_ID,match
68584,evm.model.Contig993.15,97.66
104698,evm.model.Contig1841.10,97.65431925
456018,evm.model.Contig2134.5,97.65
220026,evm.model.Contig4.61,97.65
104686,evm.model.Contig1992.1,97.65
200551,evm.model.Contig962.9,97.65
471604,evm.model.Contig1008.4,97.65
42521,evm.model.Contig1407.18,97.65
196549,evm.model.Contig1153.19,97.65
194974,evm.model.Contig963.27,97.65
223249,evm.model.Contig1123.8,97.65
206855,evm.model.Contig47.4,97.65
447105,evm.model.Contig1072.16,97.65
48393,evm.model.Contig1478.6,97.65
196777,evm.model.Contig1396.1,97.65
453867,evm.model.Contig2134.5,97.65
448030,evm.model.Contig2475.3,97.65
469728,evm.model.Contig2850.4,97.65
207796,evm.model.Contig99.4,97.65
435795,evm.model.Contig2350.1,97.65
213548,evm.model.Contig801.34,97.65
69270,evm.model.Contig2165.1,97.65
466738,evm.model.Contig932.6,97.64415094
449877,evm.model.Contig1835.2,97.64141593
465000,evm.model.Contig2491.3,97.64
437347,evm.model.Contig801.57,97.64
226708,evm.model.Contig2292.7,97.64
461052,evm.model.Contig1476.11,97.64
68516,evm.model.Contig5809.1,97.64
465198,evm.model.Contig1005.21,97.64
65842,evm.model.Contig3401.3,97.64
102900,evm.model.Contig1341.17,97.64
353222,evm.model.Contig1035.19,97.64
448594,evm.model.Contig2030.12,97.64
431771,evm.model.Contig2452.5,97.64
107972,evm.model.Contig1076.6,97.64
217685,evm.model.Contig1015.10,97.64
451847,evm.model.Contig1054.1,97.64
47636,evm.model.Contig1665.3,97.64
351167,evm.model.Contig191.7,97.64
466896,evm.model.Contig873.8,97.64
415505,evm.model.Contig1471.3,97.64
465509,evm.model.Contig1148.5,97.64
350731,evm.model.Contig1408.2,97.63
71184,evm.model.Contig2292.5,97.63
224700,evm.model.Contig31.18,97.63
118523,evm.model.Contig1108.22,97.63
202849,evm.model.Contig213.7,97.63
459158,evm.model.Contig1535.6,97.63
445511,evm.model.Contig804.23,97.63
352966,evm.model.Contig817.49,97.63
198284,evm.model.Contig1586.9,97.63
428651,evm.model.Contig21.33,97.62
258524,evm.model.Contig1647.11,97.62
250922,evm.model.Contig6.37,97.62
436798,evm.model.Contig2172.4,97.62
45156,evm.model.Contig951.39,97.62
351206,evm.model.Contig1317.6,97.62
229615,evm.model.Contig1039.7,97.62
61548,evm.model.Contig1699.12,97.62
109305,evm.model.Contig6.37,97.62
216196,evm.model.Contig1168.20,97.62
443899,evm.model.Contig806.2,97.62
433816,evm.model.Contig889.17,97.62
200288,evm.model.Contig161.3,97.62
218713,evm.model.Contig1282.21,97.62
372941,evm.model.Contig1775.4,97.62
440345,evm.model.Contig2267.9,97.62
65122,evm.model.Contig1966.5,97.62
215092,evm.model.Contig1106.7,97.62
217682,evm.model.Contig268.1,97.62
369600,evm.model.Contig836.15,97.62
244364,evm.model.Contig6547.1,97.62
49215,evm.model.Contig969.8,97.62
233236,evm.model.Contig331.7,97.62
250918,evm.model.Contig6.37,97.62
438302,evm.model.Contig93.4,97.61761905
459523,evm.model.Contig1552.1,97.61017065
118809,evm.model.Contig1301.3,97.61
432463,evm.model.Contig2018.9,97.61
112586,evm.model.Contig187.5,97.61
105797,evm.model.Contig28.11,97.61
432606,evm.model.Contig1272.4,97.61
100442,evm.model.Contig787.29,97.61
211286,evm.model.Contig1153.24,97.61
99796,evm.model.Contig2421.1,97.61
96331,evm.model.Contig1342.2,97.61
251506,evm.model.Contig6736.1,97.61
437886,evm.model.Contig1414.20,97.61
204792,evm.model.Contig1319.29,97.61
195735,evm.model.Contig95.16,97.61
254958,evm.model.Contig1229.10,97.61
203191,evm.model.Contig2048.10,97.61
218737,evm.model.Contig6736.1,97.61
207330,evm.model.Contig938.11,97.6085
260310,evm.model.Contig843.36,97.6
449038,evm.model.Contig2053.11,97.6
243344,evm.model.Contig1137.4,97.6
64377,evm.model.Contig1440.8,97.6
69287,evm.model.Contig826.43,97.6
111045,evm.model.Contig837.3,97.6
213074,evm.model.Contig17.40,97.6
111890,evm.model.Contig1282.10,97.6
68769,evm.model.Contig821.48,97.6
443358,evm.model.Contig1037.14,97.6
77085,evm.model.Contig1440.8,97.6
434729,evm.model.Contig1037.14,97.6
440504,evm.model.Contig6649.1,97.6
253437,evm.model.Contig2147.5,97.6
416873,evm.model.Contig1015.15,97.6
194295,evm.model.Contig843.17,97.6
463429,evm.model.Contig2090.10,97.59277108
222778,evm.model.Contig1974.7,97.59231928
441988,evm.model.Contig101.4,97.59
257410,evm.model.Contig1322.2,97.59
209773,evm.model.Contig1526.5,97.59
438222,evm.model.Contig843.7,97.59
218226,evm.model.Contig5488.1,97.59
437430,evm.model.Contig1000.24,97.59
446855,evm.model.Contig101.4,97.59
439710,evm.model.Contig5838.1,97.59
43702,evm.model.Contig1.14,97.59
461510,evm.model.Contig1001.14,97.59
349998,evm.model.Contig1734.12,97.59
451333,evm.model.Contig2751.4,97.59
416006,evm.model.Contig344.3,97.58884337
459834,evm.model.Contig1916.4,97.58634483
200617,evm.model.Contig830.29,97.58
121304,evm.model.Contig983.10,97.58
204961,evm.model.Contig1336.11,97.58
449538,evm.model.Contig971.36,97.58
466724,evm.model.Contig3100.3,97.58
193984,evm.model.Contig6583.2,97.58
200100,evm.model.Contig1417.2,97.58
109630,evm.model.Contig826.19,97.58
440644,evm.model.Contig8.1,97.58
436560,evm.model.Contig1489.7,97.58
222520,evm.model.Contig858.16,97.57884615
216495,evm.model.Contig3275.5,97.57727273
247414,evm.model.Contig1438.5,97.57480969
197221,evm.model.Contig1438.5,97.57480969
108460,evm.model.Contig64.10,97.57
458457,evm.model.Contig1700.4,97.57
99456,evm.model.Contig817.41,97.57
111798,evm.model.Contig854.23,97.57
442754,evm.model.Contig1211.24,97.57
108941,evm.model.Contig951.28,97.57
438457,evm.model.Contig1442.13,97.57
369636,evm.model.Contig990.15,97.56
350869,evm.model.Contig113.17,97.56
353911,evm.model.Contig6680.1,97.56
110150,evm.model.Contig9.16,97.56
369314,evm.model.Contig954.49,97.56
204982,evm.model.Contig124.12,97.56
57496,evm.model.Contig192.5,97.56
252556,evm.model.Contig1337.14,97.56
249730,evm.model.Contig933.53,97.56
250792,evm.model.Contig773.16,97.56
208887,evm.model.Contig947.41,97.56
433389,evm.model.Contig2136.4,97.56
47302,evm.model.Contig3861.2,97.56
207697,evm.model.Contig3034.2,97.56
461162,evm.model.Contig813.42,97.56
97678,evm.model.Contig1599.11,97.55993902
435731,evm.model.Contig205.7,97.55058824
221227,evm.model.Contig804.55,97.55
350606,evm.model.Contig1281.5,97.55
64183,evm.model.Contig3265.2,97.55
362130,evm.model.Contig1041.29,97.55
436066,evm.model.Contig6.20,97.55
437251,evm.model.Contig32.5,97.55
222786,evm.model.Contig1135.16,97.55
196456,evm.model.Contig1952.4,97.55
471020,evm.model.Contig1031.5,97.55
44481,evm.model.Contig1038.14,97.55
242700,evm.model.Contig6116.1,97.55
255288,evm.model.Contig3082.4,97.55
64084,evm.model.Contig63.8,97.54932515
59155,evm.model.Contig63.8,97.54932515
105409,evm.model.Contig1250.6,97.54
64723,evm.model.Contig965.3,97.54
215480,evm.model.Contig1793.8,97.54
94933,evm.model.Contig3031.2,97.54
224067,evm.model.Contig5780.1,97.54
371020,evm.model.Contig990.15,97.54
260066,evm.model.Contig963.32,97.54
65615,evm.model.Contig2124.4,97.54
208729,evm.model.Contig57.15,97.54
372285,evm.model.Contig2121.1,97.54
66633,evm.model.Contig1394.13,97.54
207900,evm.model.Contig205.6,97.54
114298,evm.model.Contig1914.7,97.54
213567,evm.model.Contig1098.31,97.54
439283,evm.model.Contig50.19,97.54
103629,evm.model.Contig1531.6,97.54
461333,evm.model.Contig6098.1,97.54
353253,evm.model.Contig947.18,97.54
67370,evm.model.Contig848.6,97.53
102205,evm.model.Contig850.30,97.53
94843,evm.model.Contig1719.8,97.53
100526,evm.model.Contig1.65,97.53
202828,evm.model.Contig1681.14,97.53
231770,evm.model.Contig1723.11,97.53
202568,evm.model.Contig159.10,97.53
62335,evm.model.Contig2072.9,97.53
209111,evm.model.Contig937.2,97.53
76397,evm.model.Contig2072.9,97.53
436762,evm.model.Contig12.34,97.53
439589,evm.model.Contig1039.21,97.53
116665,evm.model.Contig1694.3,97.53
252526,evm.model.Contig889.43,97.52604938
236900,evm.model.Contig1131.25,97.52
315396,evm.model.Contig1174.10,97.52
66183,evm.model.Contig72.14,97.52
467948,evm.model.Contig1616.9,97.52
197231,evm.model.Contig1660.6,97.52
313171,evm.model.Contig1562.3,97.52
110736,evm.model.Contig9.37,97.52
449063,evm.model.Contig392.3,97.52
361889,evm.model.Contig41.10,97.52
61069,evm.model.Contig973.28,97.52
196782,evm.model.Contig72.14,97.52
201689,evm.model.Contig976.27,97.52
351212,evm.model.Contig72.14,97.52
55378,evm.model.Contig0.78,97.52
363221,evm.model.Contig881.18,97.52
352114,evm.model.Contig1056.26,97.52
364432,evm.model.Contig1020.9,97.52
46488,evm.model.Contig801.35,97.52
351006,evm.model.Contig139.5,97.52
114964,evm.model.Contig72.14,97.52
101902,evm.model.Contig1098.12,97.52
95020,evm.model.Contig2216.4,97.52
199568,evm.model.Contig985.32,97.51966942
212511,evm.model.Contig1991.7,97.5118408
247464,evm.model.Contig2242.7,97.51
214539,evm.model.Contig848.37,97.51
108102,evm.model.Contig61.22,97.51
101120,evm.model.Contig1653.15,97.51
438508,evm.model.Contig2198.1,97.51
99357,evm.model.Contig4206.1,97.51
432600,evm.model.Contig1272.12,97.51
428601,evm.model.Contig600.1,97.51
69768,evm.model.Contig969.3,97.51
467665,evm.model.Contig4.62,97.51
228970,evm.model.Contig863.22,97.51
447414,evm.model.Contig656.1,97.5
449653,evm.model.Contig1234.5,97.5
206163,evm.model.Contig7.29,97.5
47861,evm.model.Contig1155.7,97.5
45581,evm.model.Contig1334.6,97.5
235686,evm.model.Contig136.3,97.5
257913,evm.model.Contig1511.8,97.5
228898,evm.model.Contig787.7,97.5
74809,evm.model.Contig1258.20,97.5
349086,evm.model.Contig1619.13,97.5
203188,evm.model.Contig2048.5,97.5
54867,evm.model.Contig1279.3,97.5
233601,evm.model.Contig2764.3,97.5
222705,evm.model.Contig1546.5,97.5
216494,evm.model.Contig3275.5,97.5
465597,evm.model.Contig232.2,97.5
244470,evm.model.Contig989.30,97.5
217947,evm.model.Contig7.29,97.5
109127,evm.model.Contig860.3,97.5
214060,evm.model.Contig1044.9,97.5
439526,evm.model.Contig1557.7,97.5
463445,evm.model.Contig1035.3,97.5
240085,evm.model.Contig933.49,97.5
225440,evm.model.Contig1038.34,97.5
438396,evm.model.Contig939.24,97.5
105190,evm.model.Contig1624.11,97.5
220507,evm.model.Contig842.24,97.49551724
433134,evm.model.Contig832.13,97.49
102870,evm.model.Contig2220.2,97.49
103004,evm.model.Contig1369.5,97.49
432420,evm.model.Contig203.2,97.49
99551,evm.model.Contig872.11,97.49
219605,evm.model.Contig257.9,97.49
431860,evm.model.Contig2075.4,97.49
242970,evm.model.Contig213.2,97.48772727
198344,evm.model.Contig982.1,97.48728033
241150,evm.model.Contig1294.1,97.48
460555,evm.model.Contig2713.1,97.48
61649,evm.model.Contig1205.4,97.48
53075,evm.model.Contig1894.7,97.48
456540,evm.model.Contig828.49,97.48
255808,evm.model.Contig975.4,97.48
195271,evm.model.Contig813.54,97.48
100955,evm.model.Contig1230.13,97.48
195881,evm.model.Contig830.10,97.48
257877,evm.model.Contig1054.4,97.48
252569,evm.model.Contig983.20,97.48
218354,evm.model.Contig1023.22,97.48
349981,evm.model.Contig1044.20,97.48
244865,evm.model.Contig963.32,97.48
97978,evm.model.Contig1587.24,97.48
232262,evm.model.Contig1208.10,97.48
461852,evm.model.Contig828.49,97.48
102794,evm.model.Contig2318.8,97.48
471661,evm.model.Contig872.9,97.48
65723,evm.model.Contig871.8,97.48
124138,evm.model.Contig1511.11,97.48
467506,evm.model.Contig1763.15,97.48
242514,evm.model.Contig42.11,97.48
371264,evm.model.Contig963.32,97.48
430570,evm.model.Contig1258.12,97.48
196313,evm.model.Contig618.1,97.47436823
352683,evm.model.Contig1681.4,97.47
103327,evm.model.Contig2172.7,97.47
63547,evm.model.Contig1154.14,97.47
449655,evm.model.Contig1724.10,97.47
74169,evm.model.Contig48.10,97.47
45392,evm.model.Contig790.1,97.47
423670,evm.model.Contig3.6,97.47
231930,evm.model.Contig817.23,97.47
250197,evm.model.Contig17.8,97.47
206198,evm.model.Contig5.48,97.47
194097,evm.model.Contig300.4,97.47
233689,evm.model.Contig970.42,97.47
437049,evm.model.Contig1555.8,97.47
434478,evm.model.Contig1074.34,97.47
103924,evm.model.Contig1623.1,97.47
241558,evm.model.Contig789.9,97.47
106008,evm.model.Contig891.14,97.47
108349,evm.model.Contig896.26,97.47
422967,evm.model.Contig2140.2,97.47
435900,evm.model.Contig3059.1,97.46
254009,evm.model.Contig1038.10,97.46
103885,evm.model.Contig10.13,97.46
447685,evm.model.Contig94.15,97.46
374504,evm.model.Contig1279.8,97.46
219400,evm.model.Contig821.40,97.46
194765,evm.model.Contig318.3,97.46
433989,evm.model.Contig1367.5,97.46
207337,evm.model.Contig938.30,97.46
254813,evm.model.Contig1504.1,97.46
197537,evm.model.Contig81.7,97.46
255102,evm.model.Contig909.17,97.46
203909,evm.model.Contig837.35,97.46
199740,evm.model.Contig1403.11,97.46
106031,evm.model.Contig892.25,97.46
198673,evm.model.Contig977.29,97.45904762
62825,evm.model.Contig2107.3,97.45015924
99752,evm.model.Contig976.34,97.45
208188,evm.model.Contig12.4,97.45
76565,evm.model.Contig2208.3,97.45
450267,evm.model.Contig5652.1,97.45
358287,evm.model.Contig6200.2,97.45
446612,evm.model.Contig1884.1,97.45
205230,evm.model.Contig53.2,97.45
460113,evm.model.Contig886.57,97.45
252894,evm.model.Contig54.10,97.45
226414,evm.model.Contig1305.25,97.45
353871,evm.model.Contig1710.16,97.45
216011,evm.model.Contig12.4,97.45
197494,evm.model.Contig107.11,97.45
452523,evm.model.Contig24.26,97.44
223277,evm.model.Contig1547.12,97.44
241328,evm.model.Contig1047.27,97.44
358760,evm.model.Contig6.63,97.44
255571,evm.model.Contig1029.9,97.44
206942,evm.model.Contig0.91,97.44
371206,evm.model.Contig1418.13,97.44
205238,evm.model.Contig2587.3,97.44
224511,evm.model.Contig1155.11,97.44
49688,evm.model.Contig1555.16,97.44
199994,evm.model.Contig1407.14,97.44
355367,evm.model.Contig1418.13,97.44
364255,evm.model.Contig1418.13,97.44
196043,evm.model.Contig1416.4,97.44
214774,evm.model.Contig7.29,97.44
57362,evm.model.Contig987.34,97.44
233949,evm.model.Contig843.46,97.44
448301,evm.model.Contig30.20,97.44
206423,evm.model.Contig1871.8,97.44
217933,evm.model.Contig5.48,97.44
200707,evm.model.Contig774.13,97.44
206024,evm.model.Contig5.48,97.44
208422,evm.model.Contig5.48,97.44
468759,evm.model.Contig2363.7,97.44
208880,evm.model.Contig1055.11,97.44
366233,evm.model.Contig1418.13,97.44
254177,evm.model.Contig1390.7,97.44
201997,evm.model.Contig2870.2,97.44
213459,evm.model.Contig10.4,97.44
205970,evm.model.Contig2309.3,97.44
248536,evm.model.Contig823.42,97.43538462
119283,evm.model.Contig2496.4,97.43
226938,evm.model.Contig2064.7,97.43
105977,evm.model.Contig70.4,97.43
99852,evm.model.Contig82.9,97.42
221694,evm.model.Contig1820.6,97.42
254710,evm.model.Contig159.7,97.42
438616,evm.model.Contig2029.5,97.42
364889,evm.model.Contig1128.5,97.42
444743,evm.model.Contig1683.8,97.42
207996,evm.model.Contig1090.24,97.42
252449,evm.model.Contig789.7,97.42
217273,evm.model.Contig46.18,97.42
230278,evm.model.Contig105.1,97.42
120821,evm.model.Contig2611.4,97.42
114929,evm.model.Contig82.9,97.42
432423,evm.model.Contig2078.2,97.42
234407,evm.model.Contig1472.7,97.42
354009,evm.model.Contig965.4,97.42
122302,evm.model.Contig1593.9,97.42
202127,evm.model.Contig1870.6,97.42
218769,evm.model.Contig1321.13,97.42
65638,evm.model.Contig2400.4,97.42
435394,evm.model.Contig461.1,97.42
440235,evm.model.Contig1544.13,97.42
234947,evm.model.Contig1614.7,97.42
95614,evm.model.Contig2224.2,97.42
98805,evm.model.Contig2611.4,97.42
213061,evm.model.Contig1851.11,97.42
353880,evm.model.Contig1.15,97.41
357200,evm.model.Contig1661.13,97.41
229435,evm.model.Contig27.18,97.41
420596,evm.model.Contig3658.1,97.41
196819,evm.model.Contig818.23,97.41
107247,evm.model.Contig1925.8,97.41
67602,evm.model.Contig1005.7,97.41
117085,evm.model.Contig831.19,97.41
464665,evm.model.Contig1439.14,97.4
49942,evm.model.Contig2203.6,97.4
60736,evm.model.Contig58.3,97.4
455523,evm.model.Contig1601.6,97.4
441236,evm.model.Contig978.21,97.4
63125,evm.model.Contig824.20,97.4
452970,evm.model.Contig28.19,97.4
240077,evm.model.Contig2038.4,97.4
435259,evm.model.Contig1323.11,97.4
104285,evm.model.Contig1338.18,97.4
117754,evm.model.Contig1646.13,97.4
251296,evm.model.Contig2038.4,97.4
61541,evm.model.Contig820.14,97.4
69753,evm.model.Contig2371.2,97.4
70748,evm.model.Contig960.36,97.4
252840,evm.model.Contig961.6,97.4
59160,evm.model.Contig3861.2,97.4
466965,evm.model.Contig940.44,97.4
438601,evm.model.Contig307.9,97.4
94945,evm.model.Contig2603.2,97.4
437084,evm.model.Contig2113.6,97.4
436219,evm.model.Contig1274.16,97.39
450040,evm.model.Contig58.9,97.39
258184,evm.model.Contig7.63,97.39
99222,evm.model.Contig290.3,97.39
96168,evm.model.Contig2078.11,97.39
464745,evm.model.Contig2.78,97.39
356978,evm.model.Contig3981.1,97.39
461661,evm.model.Contig1465.16,97.39
233160,evm.model.Contig963.32,97.39
209879,evm.model.Contig1994.8,97.39
448119,evm.model.Contig2093.6,97.39
443289,evm.model.Contig1409.11,97.39
462535,evm.model.Contig1700.4,97.39
67124,evm.model.Contig627.1,97.39
231940,evm.model.Contig2318.5,97.38
103884,evm.model.Contig891.4,97.38
195725,evm.model.Contig5601.1,97.38
111979,evm.model.Contig933.49,97.38
463672,evm.model.Contig938.14,97.38
235080,evm.model.Contig1556.9,97.38
446038,evm.model.Contig13.23,97.38
226352,evm.model.Contig1082.45,97.38
222817,evm.model.Contig1135.3,97.38
108888,evm.model.Contig1610.2,97.38
463384,evm.model.Contig38.6,97.38
441130,evm.model.Contig837.52,97.38
373131,evm.model.Contig824.25,97.38
435101,evm.model.Contig13.23,97.38
123244,evm.model.Contig927.6,97.38
215700,evm.model.Contig1624.6,97.37
352485,evm.model.Contig2411.6,97.37
423304,evm.model.Contig1030.24,97.37
123291,evm.model.Contig1559.10,97.37
253125,evm.model.Contig1081.23,97.37
248432,evm.model.Contig773.4,97.37
433470,evm.model.Contig994.20,97.37
47488,evm.model.Contig4779.1,97.37
195880,evm.model.Contig1425.2,97.37
214595,evm.model.Contig1148.12,97.37
206771,evm.model.Contig394.3,97.37
253489,evm.model.Contig1081.23,97.37
214571,evm.model.Contig385.2,97.37
122050,evm.model.Contig395.1,97.37
111814,evm.model.Contig53.8,97.37
215162,evm.model.Contig791.67,97.37
96145,evm.model.Contig1750.15,97.37
438972,evm.model.Contig1776.3,97.37
456264,evm.model.Contig229.10,97.37
254649,evm.model.Contig1127.33,97.37
240076,evm.model.Contig2038.1,97.37
218682,evm.model.Contig3022.1,97.37
460895,evm.model.Contig1549.1,97.37
452734,evm.model.Contig1686.11,97.37
103819,evm.model.Contig1285.2,97.37
198792,evm.model.Contig1019.31,97.37
442806,evm.model.Contig1127.13,97.36701754
250132,evm.model.Contig272.7,97.36
109333,evm.model.Contig2112.10,97.36
464091,evm.model.Contig1220.7,97.36
98675,evm.model.Contig1529.12,97.36
428156,evm.model.Contig1192.3,97.36
200375,evm.model.Contig2152.7,97.36
218439,evm.model.Contig1406.14,97.36
451323,evm.model.Contig1917.8,97.36
206581,evm.model.Contig272.7,97.36
230178,evm.model.Contig842.44,97.36
62379,evm.model.Contig253.6,97.35
214357,evm.model.Contig3288.4,97.35
437292,evm.model.Contig1279.13,97.35
220860,evm.model.Contig1332.7,97.35
99026,evm.model.Contig853.12,97.35
442325,evm.model.Contig52.15,97.35
249205,evm.model.Contig876.2,97.35
470586,evm.model.Contig1225.27,97.35
446102,evm.model.Contig52.15,97.35
433977,evm.model.Contig1279.13,97.35
237445,evm.model.Contig954.1,97.35
449554,evm.model.Contig2404.6,97.35
435039,evm.model.Contig2365.3,97.35
351175,evm.model.Contig1728.4,97.35
52888,evm.model.Contig1300.17,97.35
50390,evm.model.Contig2539.7,97.35
50430,evm.model.Contig3278.1,97.35
66373,evm.model.Contig1018.28,97.35
446627,evm.model.Contig1279.13,97.35
232324,evm.model.Contig888.37,97.35
100538,evm.model.Contig1.94,97.35
225666,evm.model.Contig1519.8,97.35
230876,evm.model.Contig1034.13,97.34790451
96551,evm.model.Contig2139.7,97.34
217648,evm.model.Contig1081.25,97.34
107728,evm.model.Contig898.10,97.34
452817,evm.model.Contig134.6,97.33
118669,evm.model.Contig5501.1,97.33
259792,evm.model.Contig130.12,97.33
435689,evm.model.Contig2232.9,97.33
216695,evm.model.Contig53.8,97.33
45086,evm.model.Contig1358.15,97.33
45764,evm.model.Contig2282.2,97.33
419966,evm.model.Contig1023.10,97.33
470315,evm.model.Contig4877.1,97.33
438021,evm.model.Contig1279.13,97.33
62345,evm.model.Contig139.4,97.33
57500,evm.model.Contig1515.6,97.33
440637,evm.model.Contig3270.2,97.33
195453,evm.model.Contig1277.8,97.33
106024,evm.model.Contig892.18,97.33
251585,evm.model.Contig952.4,97.33
435837,evm.model.Contig961.4,97.33
102487,evm.model.Contig130.15,97.33
360257,evm.model.Contig1056.24,97.33
428354,evm.model.Contig1023.10,97.33
208089,evm.model.Contig23.17,97.33
225410,evm.model.Contig1038.9,97.33
431038,evm.model.Contig1023.10,97.33
199673,evm.model.Contig953.18,97.33
227311,evm.model.Contig1106.28,97.33
203362,evm.model.Contig54.6,97.32470588
251807,evm.model.Contig2375.2,97.32454343
197265,evm.model.Contig1272.18,97.32
450858,evm.model.Contig1131.14,97.32
470404,evm.model.Contig1236.8,97.32
212376,evm.model.Contig1593.15,97.32
95784,evm.model.Contig1224.25,97.32
64727,evm.model.Contig51.5,97.32
100482,evm.model.Contig1.11,97.32
360925,evm.model.Contig858.11,97.31
222779,evm.model.Contig1974.8,97.31
432752,evm.model.Contig2474.7,97.31
123133,evm.model.Contig843.6,97.31
96880,evm.model.Contig1641.3,97.31
209753,evm.model.Contig1460.15,97.31
363634,evm.model.Contig863.21,97.31
362343,evm.model.Contig1054.9,97.31
120858,evm.model.Contig2708.1,97.31
470423,evm.model.Contig995.40,97.31
466602,evm.model.Contig995.40,97.31
440088,evm.model.Contig1605.8,97.31
211954,evm.model.Contig2.66,97.31
67983,evm.model.Contig28.9,97.31
98471,evm.model.Contig986.22,97.31
61215,evm.model.Contig18.12,97.31
230385,evm.model.Contig1124.26,97.31
216274,evm.model.Contig2.7,97.30461538
194392,evm.model.Contig3028.2,97.3
213376,evm.model.Contig126.3,97.3
349525,evm.model.Contig1637.7,97.3
212626,evm.model.Contig983.35,97.3
442617,evm.model.Contig2793.4,97.3
108008,evm.model.Contig1894.11,97.3
103612,evm.model.Contig1260.14,97.3
465301,evm.model.Contig12.14,97.3
452202,evm.model.Contig1629.9,97.3
213818,evm.model.Contig10.26,97.3
447728,evm.model.Contig2201.6,97.3
430497,evm.model.Contig897.27,97.3
354910,evm.model.Contig2266.7,97.3
231207,evm.model.Contig2172.1,97.3
242661,evm.model.Contig171.8,97.3
463389,evm.model.Contig850.40,97.3
432610,evm.model.Contig1762.12,97.29603604
228901,evm.model.Contig1267.9,97.29
459528,evm.model.Contig42.9,97.29
196534,evm.model.Contig1044.13,97.29
204516,evm.model.Contig1669.3,97.29
439435,evm.model.Contig4272.2,97.29
196403,evm.model.Contig1183.19,97.29
214050,evm.model.Contig1044.13,97.29
225742,evm.model.Contig1321.13,97.29
100007,evm.model.Contig863.29,97.28972881
239659,evm.model.Contig1305.8,97.28470588
440676,evm.model.Contig873.6,97.28
440417,evm.model.Contig1307.16,97.28
120287,evm.model.Contig1908.12,97.28
105155,evm.model.Contig2850.2,97.28
45912,evm.model.Contig1951.5,97.28
69651,evm.model.Contig835.6,97.28
99009,evm.model.Contig1414.21,97.28
462146,evm.model.Contig823.1,97.28
44664,evm.model.Contig1457.1,97.28
110255,evm.model.Contig960.28,97.28
448002,evm.model.Contig1183.7,97.28
60520,evm.model.Contig1953.5,97.28
433750,evm.model.Contig1526.18,97.28
237428,evm.model.Contig1389.17,97.27619048
97762,evm.model.Contig949.25,97.27505837
436293,evm.model.Contig1784.9,97.27
440685,evm.model.Contig973.30,97.27
202850,evm.model.Contig1795.7,97.27
250601,evm.model.Contig853.32,97.27
196709,evm.model.Contig2443.3,97.27
227350,evm.model.Contig1475.19,97.27
352007,evm.model.Contig824.16,97.27
202768,evm.model.Contig1681.17,97.27
110716,evm.model.Contig1110.15,97.27
227494,evm.model.Contig4142.1,97.27
206459,evm.model.Contig1236.10,97.27
112037,evm.model.Contig1016.34,97.27
217376,evm.model.Contig891.9,97.27
363731,evm.model.Contig26.14,97.27
46489,evm.model.Contig896.18,97.27
110304,evm.model.Contig2004.8,97.27
234206,evm.model.Contig1103.24,97.27
225807,evm.model.Contig4183.1,97.26068493
62631,evm.model.Contig994.18,97.26
257169,evm.model.Contig954.36,97.26
350519,evm.model.Contig494.1,97.26
243975,evm.model.Contig1695.4,97.26
462990,evm.model.Contig978.5,97.26
209392,evm.model.Contig1684.13,97.26
204548,evm.model.Contig1987.1,97.26
72031,evm.model.Contig1034.18,97.26
200399,evm.model.Contig141.7,97.26
202829,evm.model.Contig1681.14,97.26
438194,evm.model.Contig28.4,97.26
65628,evm.model.Contig1057.29,97.26
359367,evm.model.Contig1282.11,97.26
209112,evm.model.Contig2124.10,97.26
62849,evm.model.Contig2874.1,97.26
446482,evm.model.Contig971.20,97.26
237248,evm.model.Contig21.7,97.26
440997,evm.model.Contig1418.13,97.25890411
115075,evm.model.Contig129.10,97.25
120832,evm.model.Contig129.10,97.25
442069,evm.model.Contig892.20,97.25
451134,evm.model.Contig6.45,97.25
103643,evm.model.Contig1368.14,97.25
109067,evm.model.Contig1008.4,97.25
228049,evm.model.Contig1572.2,97.25
238569,evm.model.Contig1331.15,97.25
219870,evm.model.Contig941.9,97.25
356723,evm.model.Contig1826.5,97.25
43654,evm.model.Contig871.14,97.25
210822,evm.model.Contig53.8,97.25
451469,evm.model.Contig1047.4,97.25
66952,evm.model.Contig17.12,97.25
209744,evm.model.Contig1460.10,97.25
225573,evm.model.Contig1526.17,97.25
115078,evm.model.Contig1701.3,97.24605505
253931,evm.model.Contig955.20,97.24103448
214474,evm.model.Contig1761.2,97.24
209880,evm.model.Contig1994.7,97.24
444122,evm.model.Contig994.11,97.24
221566,evm.model.Contig50.3,97.24
462372,evm.model.Contig4830.1,97.24
215406,evm.model.Contig1005.24,97.24
350660,evm.model.Contig3696.1,97.24
119932,evm.model.Contig1485.4,97.24
238585,evm.model.Contig1331.4,97.24
440948,evm.model.Contig14.18,97.24
216964,evm.model.Contig28.18,97.24
95843,evm.model.Contig913.12,97.24
75645,evm.model.Contig1994.7,97.24
436978,evm.model.Contig1701.8,97.24
206451,evm.model.Contig3582.1,97.24
108933,evm.model.Contig951.45,97.24
207124,evm.model.Contig933.47,97.24
57384,evm.model.Contig18.27,97.24
420345,evm.model.Contig33.30,97.24
366624,evm.model.Contig75.20,97.24
365759,evm.model.Contig1122.3,97.24
463707,evm.model.Contig1566.2,97.24
108857,evm.model.Contig827.52,97.23172308
250988,evm.model.Contig1302.10,97.23030769
468542,evm.model.Contig1535.6,97.23
